V1,V2,V3,V4,V5
1.416259,0.077496,-0.271971,-0.032062,-0.370888
-0.742478,0.067791,0.061318,0.348569,-0.136583
0.394949,-0.317893,-1.036048,-0.382698,-0.030792
0.381662,-0.776588,1.028825,0.297252,-0.566152
-0.662096,-0.8911,1.544455,0.543061,0.933759
-0.757064,-0.264419,0.134182,1.104362,-0.136583
0.909686,-0.798487,-0.924934,-0.397104,-0.009029
2.008342,-0.562463,-0.434234,-0.195651,0.789046
0.00732,-0.498788,-0.619343,-0.396945,0.011444
-0.697243,-0.288742,1.680057,0.882349,-0.759776
-0.084103,-0.782773,0.665772,1.929716,1.957209
2.244085,-0.828378,0.397876,-0.849742,-0.388392
-0.749308,-0.924316,1.257313,-1.232612,-0.136583
-0.452577,1.506671,0.344128,-1.105366,-0.136583
0.374757,1.76663,0.130373,-0.049603,-0.136583
-0.334503,-0.805309,1.410939,1.244093,2.401981
-0.370004,2.390713,-1.420935,-0.108983,0.514131
-0.064747,2.248302,-1.302715,-0.744728,-0.371628
-0.173444,2.191878,-1.448669,-0.85817,-0.773068
-0.668483,0.630996,1.45749,-1.444097,-0.582395
-0.365587,-0.851306,1.417584,-1.503239,-0.136583
3.242524,-0.846411,-0.356845,-0.621817,-0.235039
2.324308,-0.316937,-0.302732,0.173114,0.572388
-0.768917,-0.012756,0.400296,-0.943642,-0.136583
0.518411,1.987779,-1.32636,-0.725578,-0.368332
-0.566017,-0.976814,0.202116,2.201733,-1.518689
1.800466,-1.147477,-0.655639,-0.306008,-0.23969
0.345108,-1.090301,0.513076,2.058713,1.678258
-0.845219,-1.149188,-0.425249,0.053258,-0.136583
-0.795978,-0.96656,-1.573439,1.551237,2.923123
1.043907,0.497738,-0.178427,1.099968,-0.787211
0.442135,-0.041967,1.641566,-1.089723,-0.456237
-0.740149,-0.388774,1.629475,0.710541,-0.136583
2.204364,-1.027332,0.906763,-0.94435,-0.360838
2.135646,-0.952583,-0.565858,-0.388504,0.022407
0.391549,1.127285,0.979918,-0.8941,-0.425168
-0.611381,-0.947292,1.06228,0.687542,1.841039
-0.558402,-0.383294,0.607292,-0.919692,-0.473004
2.842876,-0.973097,-0.611981,-0.344678,0.548045
-0.778505,-0.733166,0.712821,0.900641,-1.294979
-0.644967,0.21697,0.070467,-0.021854,-0.380286
1.158297,-0.022144,-1.079614,-0.338062,0.024346
-1.146338,-2.556919,1.536415,-1.574879,-1.032355
-0.613384,-0.238334,1.830613,-1.319311,-0.723959
-0.143894,-0.051144,0.831954,-0.899891,-0.600308
-0.640782,-0.627342,2.044049,1.224483,1.414063
2.511573,0.215078,-0.470419,-0.674674,-0.280336
3.004114,-0.801704,-0.980977,-0.599246,-0.218488
-0.677411,-0.293325,1.944884,-1.565822,0.930846
0.45406,0.590059,-1.140225,-0.280129,-0.299908
-0.746419,-0.57791,1.099851,1.091167,-0.136583
0.16289,0.164999,-1.098815,-0.626034,-0.232683
-0.465029,2.158214,-1.478803,0.02224,-0.537911
-0.825164,-0.554121,1.063263,-1.43109,0.617216
-0.260232,0.463604,-1.199678,-0.243406,-0.283364
0.868835,1.292879,-1.218157,-0.69679,0.116183
1.847966,0.05409,-0.113289,0.519967,-0.556098
1.309427,-0.289988,-0.623398,-0.311097,0.098826
-0.373002,-0.226584,1.00489,0.355874,0.562657
-0.794913,-0.942313,-0.221611,0.345568,-0.136583
-0.516442,1.523392,-1.333713,-0.174691,-0.136583
-0.355206,2.092919,-1.571181,-0.863331,-0.454252
-0.477619,2.265316,-1.512776,0.036003,-0.460971
-0.886615,-1.191509,-0.428445,-1.036845,-0.136583
-0.838738,-0.851349,0.09655,-1.057902,-0.136583
-0.865385,-1.177932,-0.575726,-0.012852,-0.73108
0.442764,1.48813,0.513098,-0.909369,-0.425068
-0.642301,0.059401,1.168922,0.429102,-0.730116
0.023086,-0.210663,0.614413,-1.911942,2.47498
2.158482,-0.502745,0.427138,-0.887709,-0.351776
0.541282,1.960166,-1.350752,-0.803517,-0.506554
-0.670495,-0.8973,-0.33503,1.091632,1.716339
1.166728,0.204092,-0.266362,-0.070068,0.9938
-0.284695,1.51559,-1.447123,-0.164606,0.261072
-0.427813,1.370594,0.603423,0.359712,-0.136583
-0.305996,0.906359,0.082239,-0.831612,-0.58248
2.783137,-0.551251,-0.565393,0.381415,-0.623801
-0.147945,-0.092974,0.973424,0.356246,-0.526362
-0.696141,-0.593283,0.255002,1.049298,-0.136583
-0.576608,-0.995838,0.788537,1.327655,-1.486754
0.393156,-0.474218,1.271134,-1.339673,-0.589907
0.540839,1.318188,0.495614,-0.937232,0.247519
-0.690866,0.015162,0.928083,-1.079387,-0.136583
0.399572,-0.612518,-0.563246,-0.239879,-0.289001
-0.425147,-0.563631,0.763802,0.96487,-0.827114
-0.636173,1.677036,-1.280891,0.083369,2.416678
-0.692441,-0.823099,-0.136783,1.456564,-0.136583
-0.703763,0.966414,-1.289177,-0.140589,-0.450716
0.800315,-0.52096,1.936931,-1.130547,-0.60134
-0.673849,0.695539,-0.114647,-0.141563,-0.328464
-0.107397,0.355421,-0.216797,-0.204265,0.235643
2.012534,-0.57939,-0.510259,0.436824,-0.543934
-0.548052,-0.772245,1.862026,-1.439115,1.103967
-0.2034,0.767591,-1.174185,-0.694008,0.099722
-0.590171,-0.483704,-0.216547,1.898556,-1.321456
0.226678,-0.712226,1.148434,0.843267,2.117193
-0.475025,-0.614392,1.463487,0.552675,-0.919619
-0.134323,-0.343952,-1.109513,-0.316715,-0.304716
-0.819683,-0.858875,0.388928,2.381763,-0.136583
-0.2577,-0.383873,1.536826,1.743044,-0.988697
-0.824191,-1.088501,-0.336933,-1.146073,-1.688736
-0.796283,-1.164991,-0.371757,0.76361,2.807213
-0.498254,0.176761,0.680393,1.612528,-0.972242
-0.395159,0.285966,1.870173,-1.369024,0.562583
0.987172,-0.571542,-0.653171,-0.345886,0.01784
-0.758899,-1.051007,-0.225221,-0.094128,1.260702
2.693656,-0.825094,-0.97162,-0.274084,-0.251307
-0.127305,2.23634,-1.251515,-0.820675,1.014114
-1.074302,-2.089595,0.821008,-1.687562,-0.136583
-0.680705,-0.630287,0.550053,0.419012,2.152529
-0.878589,-1.150912,-0.457237,-1.262428,3.560799
-0.123155,1.679104,0.759772,-1.050783,-0.481977
-0.223756,2.503279,-1.339101,-0.816039,0.510378
-0.574846,-0.160466,2.232761,-1.502771,-0.772531
-0.452202,-0.534992,1.276072,-1.459239,0.772653
-0.112211,1.358033,0.807415,-0.958799,-0.432331
-0.768939,-1.060945,-0.187841,1.713202,2.337494
-0.696646,0.155928,1.155382,-1.272671,-0.59855
-0.325069,-0.41667,1.72248,-1.509266,-0.681233
-0.746137,-0.654077,1.041208,1.167724,-1.56457
-0.334105,-0.969573,0.488028,1.310594,3.298196
-0.78508,-0.427987,1.679884,-1.455553,-1.107934
-0.487177,-0.117226,1.404477,-1.366362,-0.671747
0.230299,1.081694,0.561108,0.523954,-0.533412
-0.660591,-0.148317,1.769464,-1.380113,-0.136583
1.876904,-1.152934,-0.715605,-0.396411,0.012634
2.196201,-0.845303,-0.980587,-0.606133,0.103774
-0.141622,0.289303,0.258935,-1.038801,2.674244
-0.834244,-0.970097,-0.238963,2.025883,-0.136583
2.367931,-1.769914,-0.938387,-0.578575,-0.217096
0.682012,1.721263,-1.309795,0.031007,0.383553
3.156467,-1.798109,-0.630902,-0.59897,-0.01305
-0.779364,-0.712466,-0.075083,-1.717433,-0.136583
-0.551584,1.526729,-1.558227,-1.124843,2.227092
-0.781444,-0.793502,-0.338439,0.391718,-0.136583
-1.069311,-0.143018,1.961277,-1.409406,-0.136583
0.804123,-0.171006,-1.005419,-0.595765,-0.017141
-1.086202,-1.720845,-1.236331,-1.174965,-0.136583
-0.879069,-1.143226,-0.082269,0.062982,-0.914308
0.18511,0.329078,-0.213517,-0.723516,0.108966
-0.639405,-0.695677,1.147667,0.802265,-0.929438
-0.430285,-0.783866,0.619124,1.06479,3.33586
-0.273152,1.881053,0.016051,0.811906,-0.794535
-0.826365,-0.955836,0.123714,0.591718,-0.136583
-0.596002,-0.8931,0.63248,1.453765,2.953386
0.227446,-0.90177,1.076468,0.562185,-0.552438
-0.634927,-0.444923,1.208568,1.208137,-0.922781
-0.620897,1.802668,-1.322012,-0.224894,0.133861
1.348356,0.137974,-1.153633,-0.203837,-0.30129
-0.640739,-0.167187,2.04741,-1.343306,-0.707035
-0.027063,-0.839206,0.614953,2.346197,-1.270515
-0.854454,-1.023839,-0.112338,0.252265,-0.927937
-0.596048,-0.484528,1.465335,1.429057,2.058439
-0.172553,0.736018,0.85295,0.43086,1.635278
0.366407,0.434276,0.324267,0.001332,0.906974
0.702717,1.199912,-1.424562,-0.764742,0.06077
-0.750643,-0.236337,2.054693,-1.440051,0.642472
-0.355822,-0.83925,1.283938,0.728349,-1.086981
-0.590306,-0.465837,0.942951,-1.362162,-0.872141
0.170817,1.206504,-1.143101,-0.68797,-0.338662
-0.837636,-0.881779,-0.309032,1.806004,-0.136583
-0.655267,-1.091829,-0.155922,2.374657,-1.414917
2.010566,-1.107363,-0.938076,-0.391564,-0.028812
-1.027497,-0.595764,0.943027,1.161673,1.585235
-0.745755,-0.952335,0.543635,1.742065,-1.23233
1.672078,-0.166071,-0.3785,0.062084,-0.583455
-0.497597,0.21603,0.310252,0.030797,-0.136583
2.443566,-0.294852,-0.292447,0.041452,0.531416
-0.193525,-0.232036,1.68117,1.439754,-0.833708
-0.663988,-0.829445,1.218012,1.580389,-1.128736
-0.212816,-0.539598,1.275704,0.424374,0.492359
0.140379,0.24121,0.616304,0.184348,2.195282
-0.146509,0.533365,-1.343326,-0.778144,-0.407497
-0.7833,-1.006697,-0.291379,-1.351109,2.946332
-0.639639,0.067356,1.200604,-1.408566,-0.804025
-0.18549,1.296768,-1.413806,-0.126739,0.123526
-0.330247,-0.449654,1.106227,-1.570925,1.962577
-0.094602,-0.808915,1.374718,-1.24264,0.541121
-0.765166,-0.594585,0.201131,1.914186,-0.136583
2.096437,-0.476552,-1.000843,-0.386349,-0.219196
-0.402458,1.914693,-1.31055,-0.77965,-0.41114
2.476545,0.347913,-1.092718,-0.622222,-0.251589
-1.042792,-1.683042,-0.360132,-1.090096,-0.136583
-0.79349,-1.054891,-0.257779,1.948861,-1.29165
-0.120335,0.577651,0.094614,-0.784084,0.092004
-0.024434,1.857752,-1.355691,-0.737266,-0.34435
-0.307324,1.525789,0.670592,0.225027,-0.136583
0.324753,1.68438,0.050859,-0.063676,-0.136583
3.02164,-1.764638,-0.624413,-0.602872,0.006153
-0.373034,1.054305,0.994506,-1.239298,-0.136583
0.44111,1.223412,-1.325362,-0.714305,-0.321044
-0.183794,0.47761,0.3392,-0.966573,-0.412056
2.641218,-0.808987,0.32377,-0.819595,-0.29945
-0.317654,1.109131,1.436159,-1.249696,-0.649236
1.590819,-0.730618,-0.953153,-0.370277,-0.026814
-0.846897,-0.919975,-0.479842,0.133597,1.597844
-0.707609,-0.451687,1.934597,0.847322,1.914455
0.308892,0.072479,-0.443828,-0.642078,-0.002668
2.678005,-1.793329,-0.935565,-0.587288,-0.239095
1.188632,-1.777702,-0.561211,-0.309024,-0.312252
-0.365544,0.787037,1.819419,-1.285989,-0.69344
-0.684332,-0.14384,1.867115,-1.3021,-0.136583
-0.636485,-0.860417,0.060705,0.987091,1.760587
-0.61852,-0.013649,2.265016,-1.648617,-0.773226
-0.336375,0.753878,1.463314,-1.096028,-0.654399
-0.738894,-0.524029,1.079461,0.891903,-0.136583
-1.094095,-0.229439,2.232026,-1.502233,-0.136583
-0.820575,-0.82809,0.534709,0.710312,-0.136583
-0.574268,-0.941783,1.179511,1.509971,2.435284
-0.791346,-0.494974,1.622699,-1.396454,-1.196602
-0.673497,-0.865277,-0.204331,-0.962751,1.560441
-0.832608,-1.061006,-0.336654,1.770124,-1.937404
-0.806606,-0.61901,1.51797,0.594604,-0.738366
-0.793679,-0.749584,0.653238,2.303537,-0.136583
-0.729027,-0.131444,0.997747,-1.157316,-0.46332
3.117223,-1.799396,-0.632353,-0.362177,-0.24081
-0.810911,-0.403973,0.01339,1.990128,-1.536322
0.437687,0.327092,-1.198521,-0.644485,-0.280974
-0.72104,-0.819386,1.56357,-1.308755,0.431484
2.467706,-1.05959,0.653216,-0.860719,-0.364542
1.189552,-1.777523,-0.560718,-0.308474,-0.312641
-0.629653,-0.736312,0.365393,1.311234,-1.22106
-0.273406,1.222566,-0.193555,-0.068869,-0.386547
-0.654567,-0.589584,0.611463,0.449372,2.051855
0.338168,1.805699,-1.305507,-0.750094,0.345775
-0.367194,1.558137,-1.450031,-0.113068,-0.410652
-1.146338,-0.940974,-0.111265,1.772911,-2.367461
-0.7778,-1.123769,-0.384807,0.570426,2.636441
2.344687,-1.778403,-0.694429,-0.352201,-0.236846
-1.163478,0.859723,0.008092,0.113175,-0.497822
0.067043,-1.1795,1.79101,-1.338233,-0.858857
2.199834,-0.84447,-0.98079,-0.606272,0.104851
-0.607752,-0.826211,-0.262121,0.893661,-1.897725
-0.062138,1.918759,-1.418731,-0.800219,-0.372212
-0.570908,-0.971824,0.91035,1.307141,-1.497809
-0.322759,-0.290798,1.128973,0.498574,2.243978
-0.690435,-0.651727,-0.049126,1.684628,-0.136583
-0.664236,-0.258591,2.630868,-1.517289,-0.783283
-0.463048,0.38784,-0.202048,-0.784563,-0.333056
0.036748,0.899251,0.149562,0.15718,0.964441
2.517186,-0.854898,-0.970972,-0.617612,-0.238006
-0.508162,0.009358,0.411426,0.220675,-0.504768
1.37316,0.105838,-1.025938,-0.601314,0.044922
-0.616648,0.208099,1.995456,-1.327555,-0.683561
-0.054138,2.039832,0.194468,-0.904133,0.217673
-0.214498,2.134467,-1.536468,0.113914,-0.466814
-0.588519,1.171958,0.292444,0.206941,0.335101
-0.722309,-0.227888,-0.10863,1.093954,-0.136583
-0.481296,-0.285405,0.454963,2.069007,-0.136583
0.455399,0.649185,0.141903,0.08095,0.385706
1.052664,1.068135,-1.23325,-0.852923,1.119301
-0.527475,0.03952,0.134862,0.527339,0.634548
-0.704278,-0.068111,-0.057623,1.26934,1.191342
0.948452,-0.129822,-0.346252,-0.888451,2.076611
-0.386284,1.924728,-1.423676,0.211596,1.306697
2.192987,-1.756823,-0.621739,-0.351366,-0.384305
-1.181339,-0.476052,0.979205,-1.479042,-0.965771
-0.261839,-0.824677,1.649498,0.906567,0.830566
0.316834,1.020265,-1.225774,-0.182247,-0.400899
-0.140071,1.130152,1.041197,-1.105878,-0.502134
-0.724817,0.184916,1.401008,-1.565184,-0.655751
-1.401966,-2.415534,-1.142984,-0.628364,-0.257012
1.362261,0.841746,-0.153867,-0.726161,-0.313183
-0.538024,0.475366,-0.241592,-0.746541,-0.343905
-0.782905,-0.478642,0.793832,2.745151,-1.86615
2.826328,-1.854762,-0.977843,-0.361824,-0.240014
-0.305632,2.114997,0.507608,0.265298,-0.550755
-1.124122,0.94094,0.254224,0.052854,-0.136583
0.455422,-0.783726,-1.077585,-0.275878,-0.29608
0.078529,0.347572,1.670904,-1.203851,-0.532336
-0.348368,0.66231,0.021219,-0.139711,0.335073
0.113668,1.149997,-1.308731,-0.190177,-0.370403
2.398348,-1.077962,-0.530204,-0.315021,-0.269093
0.892032,0.118363,-1.049964,-0.354008,0.092374
-0.377386,1.108837,-1.23704,-0.696149,-0.289665
0.620259,1.605208,0.224349,-0.757645,-0.34547
-0.341453,1.438462,0.707526,0.280446,-0.136583
-0.783509,-0.854148,0.109089,1.206756,-0.981979
-0.24521,1.845403,-1.298455,-0.190553,-0.507342
-0.667466,-0.084526,1.896475,-1.343851,2.05698
-0.62027,-0.771296,1.516327,1.018126,0.823617
-0.44893,1.905093,0.194435,0.315874,-0.536731
2.471922,-0.856631,-0.939462,-0.398777,-0.208072
-0.117703,1.211204,-1.16765,-0.694828,0.071739
1.828833,0.069248,-0.079929,0.644252,-0.553482
0.082699,1.174097,-1.339812,-0.693742,0.252481
0.761083,1.185377,-1.217546,-0.262195,-0.451045
-0.714652,-0.688857,0.432487,1.255605,-0.831253
1.968295,-1.133086,-0.636061,-0.231969,-0.254741
-0.404766,-0.559825,-0.385356,1.461322,-1.097434
-0.811326,-0.669671,-0.395884,-1.424425,-0.136583
-0.480678,1.545094,1.344191,-1.019137,-0.443976
2.38746,-0.213072,-0.261443,0.127534,-0.369008
-0.611947,1.228594,0.274549,0.133294,-0.585897
-0.441012,0.690357,-0.01882,-0.194086,0.079515
-0.645819,-0.414069,1.56517,-1.264635,-0.782334
-0.7775,-0.991408,-0.285106,2.194388,-1.851757
-0.645212,0.492885,0.044225,-0.093255,0.138281
1.398442,-0.755949,-0.934913,-0.402027,-0.04345
-0.639784,-0.146554,1.295868,-1.150412,-0.545663
1.780762,-1.146669,-0.671473,-0.295616,-0.247732
-0.611494,-0.080848,1.94657,-1.404516,-0.709877
-0.234973,0.426063,1.304091,-1.254167,-0.584687
-0.769326,-0.509881,1.253542,-1.620641,-0.831599
-0.062588,1.828177,-1.393999,0.517559,-0.629775
1.361795,-0.338782,-0.627249,-0.323173,0.085624
-0.774167,-0.72326,0.163015,2.070526,-1.557412
-0.338275,-0.363608,0.902095,-1.025047,1.723635
-0.806219,-0.550876,1.481652,-1.572937,-0.136583
0.443987,0.22328,1.125655,-1.153455,-0.467995
2.6183,-0.986766,-0.953012,-0.395156,-0.229578
-0.638035,-0.726102,0.043966,2.365166,-1.985682
-0.513198,0.486963,0.06385,0.007932,-0.437678
1.888852,-0.930869,-0.556378,-0.60097,-0.013966
-0.72552,-0.86228,-0.123312,0.863706,4.296162
-0.782123,-0.551686,-0.39861,0.3435,-1.758779
-0.462307,0.256979,1.0132,0.949139,-1.013253
2.505751,-0.914779,0.507781,-0.859004,-0.335106
-0.379201,-0.226584,1.277952,-1.056934,-0.592867
-0.658428,-0.983694,1.189215,1.140205,3.056909
2.14056,-0.960505,-0.95018,-0.600628,-0.021491
-0.695168,-0.086864,-0.143845,0.725941,1.91588
-0.810509,-1.006387,0.137813,0.297141,-0.136583
1.888491,-1.119223,-0.674545,-0.279306,-0.250277
0.321364,0.03838,-1.144414,-0.666706,-0.136583
2.051592,-0.615993,-0.457577,-0.60125,-0.019887
-0.681099,-0.096945,0.133092,0.395262,-0.136583
-0.569083,-0.059004,2.02314,-1.417147,-0.136583
2.021175,-1.763501,-0.600798,-0.264611,-0.301413
-0.782796,-0.519146,0.831479,1.639758,-0.136583
1.445942,0.778859,-1.142872,-0.282519,0.061048
-0.737529,-0.172111,0.146166,1.142653,-0.99688
-0.036102,1.595467,0.320441,0.319462,0.805237
-0.495375,1.686084,-1.459046,1.489419,-0.929358
0.030247,0.479902,-1.43231,-0.765787,-0.136583
2.150168,-0.498938,0.323435,-0.84668,-0.349254
2.637794,-0.56079,-1.005609,-0.610595,-0.242117
1.686588,1.131338,-0.229007,0.018277,0.234877
-0.674976,-0.863627,-0.208881,-1.01147,-1.953873
1.926943,-1.086502,-0.603172,-0.239297,-0.246027
-0.889971,-1.237913,-0.610311,0.109884,2.21943
-0.778813,-0.141525,0.908243,-1.073573,-0.136583
2.55204,-0.691668,-0.632384,-0.34754,-0.019639
0.353202,1.496002,-1.213221,-0.699202,0.336177
2.5393,-0.964316,-0.678886,-0.360579,0.057172
-0.847511,-0.78314,-0.164192,0.576085,1.371139
0.539302,-0.634366,-0.964547,-0.353796,0.062406
-0.032537,0.142463,-1.083358,-0.651189,-0.136583
-1.161192,0.741788,1.321553,-1.316305,-0.559488
-0.427611,1.177845,0.543127,0.399896,-0.562622
0.506672,1.51163,-1.301792,-0.215857,0.149335
-1.133148,-1.75777,-1.227866,0.758236,2.775612
0.593021,0.817752,-1.355203,-0.249871,0.309018
0.580432,-0.515025,0.85912,1.559749,-1.010083
-0.299741,2.093154,-1.518684,-0.833384,-0.462863
0.337818,1.098826,0.97405,-0.94891,-0.388533
-0.786335,-0.450627,1.333515,0.914388,-1.065044
-0.583647,-0.408768,0.357667,1.990981,-0.136583
-0.534372,-0.787891,0.021109,1.383548,1.800022
1.230217,1.084385,-0.013487,-0.779584,0.126876
-0.054024,1.240344,0.747875,0.309858,1.314456
1.033846,0.369815,-0.341044,-0.022111,-0.136583
0.187945,1.298072,-1.361924,-0.733595,-0.326239
-0.166723,1.142795,0.647208,0.935568,-0.669444
-0.671726,-0.852557,-0.077572,1.165163,-1.297633
-0.556145,-0.548241,1.829371,-1.736601,-0.933579
-0.120335,0.577651,0.094614,-0.21711,0.092004
-1.074886,-1.028691,-1.308752,0.343996,1.330567
-0.650668,1.655298,-0.109605,0.388183,-0.136583
0.824141,0.118904,-1.153409,-0.673011,-0.29641
-0.492591,0.144801,1.036119,0.89857,-0.922247
-0.12118,1.71869,-1.358723,-0.85319,1.686093
-0.513469,-0.32468,1.985266,-1.282239,-0.711079
0.585312,-0.124076,-0.390428,-0.034634,-0.822946
-0.5217,-0.042707,0.968042,0.309278,-0.136583
0.345702,0.869899,-1.274649,-0.742571,-0.526977
-0.564624,0.269975,1.696806,-1.336029,-0.136583
-0.508272,1.404845,0.160571,-1.216536,-0.136583
-0.13461,-0.465046,0.896822,0.648644,2.461517
-0.645096,-0.211497,1.561074,-1.345925,-1.57983
-1.118951,-0.890707,-1.399976,-1.931753,-0.136583
-0.641959,0.400283,-0.057281,-0.149107,-0.326982
-0.484011,-0.194953,1.756464,-1.363029,-0.136583
-0.14227,-0.224058,1.130345,0.145535,-0.655129
-0.555681,1.488694,-0.029846,-1.169398,-0.136583
-0.443038,0.877008,1.662843,-1.444623,-0.136583
0.315192,-0.055021,0.420427,0.04139,0.278083
-0.550405,0.623264,-0.146488,-0.164566,0.1006
1.379391,-0.308193,-0.988252,-0.354055,-0.245539
1.996802,-1.165577,-0.682636,-0.299184,-0.249223
-0.551724,1.05313,-1.34475,-0.101794,-0.325169
0.328724,1.667201,-1.331665,-0.098544,0.49754
-0.088405,0.034291,1.285916,-1.035471,0.458961
-0.281553,-0.427599,1.152432,-1.3451,2.406168
-0.195981,1.489881,0.150062,-0.078381,-0.136583
-0.721091,-0.884516,0.073886,0.550374,-0.136583
0.19156,0.693389,-1.241483,-0.728203,-0.337804
-0.623489,-0.393991,-0.100064,0.338652,1.381274
-0.799325,-0.884211,0.277791,0.554208,-0.965859
-0.762601,-0.64963,0.385838,1.930557,-1.202757
0.642547,-0.344821,-0.015305,0.300872,0.42745
2.110015,-0.276181,-0.216951,0.519171,0.411084
-0.026367,1.131902,-1.298042,-0.955663,2.423071
-0.497349,-0.378439,0.562566,1.075801,1.221595
1.439805,-0.12249,-0.501682,-0.215335,-0.248793
-0.75705,0.214032,0.542705,0.18406,-0.509205
-0.153737,1.270025,-0.13386,0.006351,-0.841389
1.584822,0.018487,-0.330215,0.035605,-0.543065
-0.502628,-0.418953,1.666474,-1.31373,-0.730128
-0.765398,-0.736961,-0.019816,1.165527,-1.245663
-0.386753,0.730531,0.818112,1.545085,-0.96375
-0.769344,-1.148624,-0.406025,0.844862,2.407019
1.576658,0.045007,-0.396296,-0.328345,-0.31183
-0.777758,-0.72519,0.74486,1.1073,-1.38102
0.044789,1.734882,-1.313098,-0.73499,-0.482034
0.73933,-0.038442,-1.112477,-0.375677,-0.229736
-0.407847,-0.897974,0.420049,1.89145,-0.136583
0.570499,-0.57637,1.097582,1.579987,-0.855705
-0.851459,-1.161125,-0.458853,0.070085,-0.136583
-0.266528,-0.336277,0.817032,1.108819,2.366663
-0.591243,0.157984,1.845947,-1.337089,-0.136583
0.088627,-0.822622,0.601219,1.283137,2.497599
0.433017,0.918979,-1.222577,-0.203324,0.238465
2.228481,-0.899504,-0.951722,-0.397866,-0.207327
-0.669623,-0.66594,0.201745,1.475408,-0.136583
1.259586,-0.888911,-0.623273,-0.310994,-0.400209
2.264057,-0.746213,-0.656705,-0.367637,-0.240134
-0.550086,1.061226,-1.405234,0.029872,-0.421465
-0.601638,-0.403891,1.905876,-1.338665,-1.03942
2.250024,-1.050446,-0.941957,-0.386517,0.009614
-0.776902,-1.084297,-0.339577,-1.263702,2.956269
-0.168119,0.942162,-0.068362,-0.189778,-0.347291
-0.869627,-1.087259,-0.226088,0.135441,0.623715
0.188136,0.364116,0.779946,0.97136,-1.174196
-0.817773,-0.650668,-0.100825,1.489733,-1.661163
-0.538817,-0.483936,-2.795869,-1.082716,-0.647474
1.921214,-1.103319,-0.703855,-0.398271,-0.026612
0.377854,0.700909,-1.31112,-0.705226,-0.320502
-0.046279,0.998692,1.10882,-1.026642,-0.413134
0.541969,0.53058,-1.17322,-0.1874,-0.45061
-0.518245,2.219596,0.796846,0.168161,-0.439541
-0.127458,1.254115,-1.428489,-0.755482,-0.136583
-0.205235,0.338196,-1.151356,-0.30445,-0.250202
-0.172689,0.328631,-1.187341,-0.260598,-0.360179
-0.819843,-1.038673,-0.301371,1.686147,-0.136583
-0.82763,-1.007183,-0.541146,-0.78961,-0.136583
-0.818125,-0.918225,-0.023097,0.450793,-0.136583
-0.760921,-0.628262,1.056434,0.763647,-0.136583
1.482531,-0.09449,-0.482534,-0.196966,-0.253293
-0.773587,-1.093433,-0.248856,1.586076,-1.680731
-0.667908,-0.3041,2.532751,-1.463825,-0.762594
0.931625,0.341967,-1.128638,-0.625738,-0.136583
-0.028207,-0.467927,1.222637,1.652426,-0.136583
1.269414,0.203058,-0.545325,-0.338876,-0.265975
-0.471517,0.9964,0.516501,0.360504,-0.136583
1.256907,-0.714019,-0.656182,-0.245235,-0.351745
-0.026277,0.08531,-1.177444,-0.627501,-0.244455
1.74047,0.108035,-0.353542,-0.674068,-0.62283
-0.79785,-0.760573,0.745757,2.040245,-0.136583
2.352862,-0.208383,-0.485723,-0.798524,0.406951
-0.552746,-0.384599,1.970386,-1.769173,-0.848105
-0.75342,-1.019467,-0.134517,1.626451,-0.136583
-0.091325,0.202705,0.231012,0.092704,0.269006
0.247371,0.860616,-1.162014,-0.256899,-0.854557
-0.226003,1.871441,-1.434796,-0.863443,-0.441827
-0.354215,2.02686,-1.683726,-0.058431,-0.486664
-0.395177,-0.254303,1.241504,-1.055478,-0.519811
-0.682576,-0.841543,-0.154199,1.151429,-0.136583
-0.253056,-0.213565,0.683364,-1.229466,2.440878
2.440457,-0.778594,-0.508374,-0.594955,-0.021503
-0.375043,-0.570483,1.406389,-1.248535,-0.136583
-0.32313,1.395445,0.884643,-1.052852,-0.505728
-0.586162,0.147797,0.6243,-1.003957,-0.490388
-0.608839,-0.792483,-0.22784,0.810387,2.037296
-0.82963,-0.991063,-0.144615,1.836072,-1.235289
-0.694531,0.321863,1.346191,0.631839,-0.136583
0.574319,0.1313,-1.148678,-0.66567,-0.004908
-0.696149,-0.763331,-0.140076,0.391389,-0.136583
0.343222,1.20554,-1.268547,-0.167209,1.604112
-0.577513,-0.060168,1.954318,-1.382291,-0.889087
1.620176,0.683072,-0.407642,0.694855,-0.562217
1.341125,1.225374,-1.272025,-0.673035,-0.290357
-0.403507,-0.355684,0.884136,-0.947252,-0.437044
-0.5082,0.725126,-0.083589,-0.116188,-0.136583
-0.262952,1.102574,0.679409,-0.941103,-0.399275
2.443938,-1.109536,-1.827044,0.136895,-0.575966
-0.885352,-1.183961,-0.407286,0.171148,-0.136583
0.157746,0.217734,0.910707,0.397947,1.060141
-0.686571,-0.947917,-0.261074,1.343951,1.681038
-0.848806,-1.110211,-0.345441,1.437243,-0.136583
-0.311945,1.233094,-1.385168,-0.738461,-0.349058
-0.338857,0.48412,1.057374,0.833149,-0.552546
-0.484201,2.113693,-1.468008,0.010117,-0.465679
-0.603296,-0.846779,-0.230746,1.119465,-0.136583
-0.585639,-0.55941,0.108813,1.218281,1.941695
0.102534,0.490171,-0.159982,-0.252865,-0.362764
-0.856537,-1.073797,-0.449109,0.969276,2.157897
