V1,V2,V3,V4,V5
-0.612558,-0.236419,2.019801,-1.449943,-0.136583
0.170817,1.206504,-1.143101,-0.68797,-0.338662
-0.214887,2.104269,-1.463575,0.59914,-0.707988
-0.692068,1.454548,-1.438873,-0.151847,0.167298
0.166589,0.877689,-1.243879,-0.71824,-0.329564
-0.586608,0.971737,-1.372207,-0.069667,-0.37312
2.324308,-0.316937,-0.302732,0.173114,0.572388
0.760559,-0.623638,-0.966318,-0.359562,0.073509
-0.699054,1.533591,-0.034194,-0.064356,0.2575
1.611407,-1.036327,-0.92796,-0.416213,-0.053975
-0.309377,1.95536,-1.28799,-0.769963,0.193181
0.351234,0.399402,-0.273092,-0.087249,-0.614036
-0.658759,0.591304,0.958285,0.856563,-1.017513
-0.496949,0.132287,1.931334,-1.253525,0.8353
-0.672398,0.472429,0.364896,0.00158,-0.421928
1.269414,0.203058,-0.545325,-0.338876,-0.265975
0.924824,1.705412,-1.199659,-0.732688,0.272621
2.5393,-0.964316,-0.678886,-0.360579,0.057172
-0.081693,1.45765,0.835672,-1.037863,-0.516253
1.983724,-0.919849,-0.61855,-0.317512,-0.225673
0.343222,1.20554,-1.268547,-0.167209,1.604112
1.309427,-0.289988,-0.623398,-0.311097,0.098826
1.968889,-0.230109,0.094598,0.403819,-0.500546
1.869253,-1.774312,-0.271957,1.055199,-0.691964
-0.302345,1.913706,-1.557423,0.110574,1.499251
-0.298261,1.389006,0.824185,-1.108954,-0.136583
-0.544879,0.085146,0.33303,0.112382,-0.506858
-0.30485,1.110987,-1.33119,-0.064028,-0.586426
1.445942,0.778859,-1.142872,-0.282519,0.061048
0.656719,0.074806,-0.450514,-0.637993,0.106758
-0.726636,-0.064104,0.79086,-1.043337,-0.136583
0.059519,0.637071,0.207126,-0.81549,-0.408029
-0.801138,-0.470711,1.161152,-1.547506,-0.849783
-0.463106,0.868571,-0.09487,-0.100502,0.20258
2.528389,-1.115465,-0.992596,-0.715078,-0.361898
-0.629283,-0.691464,1.013286,1.353141,-0.91308
-0.426546,-0.80098,0.653875,1.862888,-1.103579
-0.533215,1.343345,0.283475,-1.321734,2.13804
-1.867002,-0.742066,-0.312636,-0.730238,-0.457353
0.70606,0.657986,-1.094048,-0.67061,0.081043
1.773169,0.642288,-1.183287,0.840053,-0.616096
-0.596502,1.938029,-1.343636,-0.738656,0.218844
2.354027,0.108011,-0.436944,0.351668,-0.414959
2.200125,-0.391748,-1.067369,-0.594245,-0.22383
0.951294,1.065937,0.356068,0.245743,-0.43611
2.193709,-1.756888,-0.621691,-0.350754,-0.384762
2.189237,-1.789394,-0.93966,-0.382506,-0.221637
-0.305798,2.575683,-1.471387,-0.807948,-0.402888
-0.195981,1.489881,0.150062,-0.078381,-0.136583
3.004114,-0.801704,-0.980977,-0.599246,-0.218488
1.660177,-0.175189,-0.987664,-0.36286,-0.236569
-0.73939,-0.015083,1.065845,-1.126478,-0.50212
-0.026367,1.131902,-1.298042,-0.955663,2.423071
-0.6674,-0.821777,1.238997,1.435787,-1.173017
0.135265,1.659552,-1.479776,-0.740991,1.241741
1.612199,-1.918626,-0.965168,-0.616022,-0.249264
0.88954,1.308283,-1.343089,-0.762464,-0.326504
-0.919969,-1.70005,-0.412833,0.256753,-0.136583
-0.841511,-0.8605,-2.033262,1.70474,-0.136583
-0.714162,-0.767934,-0.008785,1.907042,-1.008818
1.643082,-0.905945,-0.710213,-0.373075,-0.212502
3.164642,-0.996676,-0.952684,-0.592331,-0.021733
-0.521084,1.374154,0.048098,-0.05205,0.218028
0.007536,0.805156,-1.195748,-0.291356,-0.136583
0.422723,1.275547,-1.273936,-0.724533,-0.342475
-0.410939,-0.283478,1.094578,-1.042141,-0.486879
-1.125237,-0.276557,1.291384,0.630143,-0.136583
0.375024,-0.619365,-0.663638,-0.390606,0.017999
2.135646,-0.952583,-0.565858,-0.388504,0.022407
0.318965,0.414888,-1.221708,0.162994,0.751347
-0.137832,0.943666,-1.380849,-0.804075,-0.35466
0.282143,0.918438,-1.430992,-0.848312,-0.468417
-0.337376,1.43093,0.119626,-1.107762,2.438828
-0.562282,1.930626,-1.542092,0.192444,1.649333
-0.564575,-0.421374,1.970959,1.128328,-1.082273
2.326195,-0.622775,-0.985424,-0.224746,-0.290277
-0.520461,-0.915035,1.230828,1.12706,1.268177
-0.329329,2.366978,-1.479266,-0.885482,-0.754818
-0.214334,0.74798,-1.354056,-0.244297,-0.33746
-0.556222,2.346932,-1.432139,-0.124309,0.200782
-0.568377,1.26442,-1.297747,-0.121437,-0.339457
-0.135832,1.209147,1.055602,-1.032527,0.286184
-0.556145,-0.548241,1.829371,-1.736601,-0.933579
-0.478808,-0.364271,1.237646,-1.104247,-0.561314
-0.761179,0.056264,0.431676,0.191638,-0.503116
-0.199499,-0.910812,0.011977,1.900841,-1.176951
2.353375,-0.663131,-0.399066,-0.60932,0.002511
2.344687,-1.778403,-0.694429,-0.352201,-0.236846
-0.351143,-0.062835,1.549588,-1.219647,-0.541349
0.282155,1.770155,-1.323117,-0.1416,1.13166
2.930657,-1.754558,-0.675033,-0.591987,0.004884
1.696079,-0.667766,-0.703207,-0.371077,-0.01154
-0.447543,0.706749,-0.052814,-0.772441,0.084282
-0.792688,-0.593791,0.443454,1.877226,-0.136583
-0.411545,1.199125,1.145646,0.476639,-0.576558
0.03279,0.538112,-0.268529,-0.108351,-0.695982
-0.650932,-0.721426,0.004264,0.982295,-0.136583
-0.735619,0.102101,1.108453,0.352405,-0.136583
-0.132938,0.636342,-1.243832,-0.691462,-0.285948
-0.703763,0.966414,-1.289177,-0.140589,-0.450716
-0.594961,-0.063881,0.794664,0.21349,-0.692216
-1.376619,0.655366,0.262177,-0.94963,-0.620457
1.18982,-0.408205,-0.456494,-0.250596,-0.698119
-0.684126,-0.010065,1.265536,-1.165376,-1.000094
-0.558833,-0.869662,1.280383,0.982433,0.841033
-0.681104,0.235523,1.386323,0.775247,1.919215
2.630877,-1.08216,-0.612763,-0.236085,-0.291109
-0.147032,1.306708,-1.459152,-0.108489,0.139556
-0.013886,0.08786,-0.28162,-0.290261,-0.276914
1.590819,-0.730618,-0.953153,-0.370277,-0.026814
0.34533,1.409005,-1.242775,-0.214217,-0.352238
1.996802,-1.165577,-0.682636,-0.299184,-0.249223
-0.75342,-1.019467,-0.134517,1.626451,-0.136583
-0.5686,0.46015,1.500302,-1.229141,-0.619489
0.385959,1.470093,-1.312941,0.327323,0.815379
-0.674274,-0.224728,1.752607,-1.437855,-0.652924
-0.452701,-0.777353,0.27617,2.542259,-1.432767
-0.737529,-0.172111,0.146166,1.142653,-0.99688
0.804123,-0.171006,-1.005419,-0.595765,-0.017141
-0.69595,0.073501,1.038885,-1.13244,-0.535164
-0.46931,-1.010755,0.181918,0.890196,1.210309
0.824141,0.118904,-1.153409,-0.673011,-0.29641
1.138081,-0.471369,-0.488377,-0.26316,-0.364594
0.40968,0.088071,-1.059351,-0.618118,0.014264
2.117957,-0.912237,-0.632608,-0.333514,-0.226496
1.158297,-0.022144,-1.079614,-0.338062,0.024346
0.460325,0.537653,-1.088466,-0.636273,0.037225
0.80191,0.576264,-0.211222,-0.718935,-0.136583
-1.199521,-2.083197,-0.180279,0.836664,-0.136583
-0.472134,1.310081,0.19085,0.141476,-0.584711
-0.015901,0.163413,-0.201299,-0.222004,0.221917
1.709564,-1.753989,-0.594316,-0.279228,-0.283982
-0.671116,-0.029065,0.725647,-1.196015,-0.613476
-0.398418,2.313409,-1.493665,-0.862264,-0.404075
-0.665784,0.347372,-0.083738,-0.154958,0.147137
-1.09965,0.006021,0.744093,0.220672,-0.136583
1.301229,-0.824095,-0.941607,-0.324525,-0.494884
2.362458,-0.594724,0.562199,-0.88926,-0.354273
-1.016773,-1.027659,-0.416542,0.158854,-1.617868
-0.665968,-0.104548,1.389424,-1.203707,0.858844
-0.091325,0.202705,0.231012,0.092704,0.269006
2.694995,-0.708525,-0.630394,-0.353773,-0.2536
1.420428,-0.632438,-0.549283,-0.21482,0.743408
2.38746,-0.213072,-0.261443,0.127534,-0.369008
-0.685183,0.593208,0.726976,0.82013,-0.986962
0.312351,0.76322,-1.228953,-0.186268,-0.448564
0.484547,0.866515,-1.214319,-0.23663,0.10831
3.438779,-1.801192,-0.658664,-0.601196,-0.269491
1.749076,-0.911149,-0.638152,-0.367928,0.045303
-0.655167,-1.091727,-0.155922,2.374657,-1.414917
-0.483638,-0.27013,2.123363,-1.50307,-0.723231
2.286695,-1.127559,-0.932262,-0.393278,-0.242841
0.6815,0.320053,-0.311883,1.508866,-0.873693
-0.768939,-1.060945,-0.187841,1.713202,2.337494
-0.828361,-1.129264,-0.31759,1.826518,1.865378
-0.822803,-0.776702,0.58031,2.258604,-1.570971
0.565003,-0.046831,-1.079358,-0.349509,0.026431
1.889189,-0.198161,-1.113474,-0.244192,0.180253
-0.553105,-0.161794,1.770123,0.978692,-0.849602
-0.487177,-0.117226,1.404477,-1.366362,-0.671747
2.587977,-0.955036,-0.958309,-0.38842,-0.002052
0.561579,1.565293,-1.274829,-0.808988,-0.633347
0.851006,0.996189,-0.196831,0.514634,0.577007
-0.273456,0.18904,-1.203419,-0.699836,-0.261147
2.367745,-1.017111,-0.950232,-0.363031,0.036183
0.374757,1.76663,0.130373,-0.049603,-0.136583
-0.673497,-0.865277,-0.204331,-0.962751,1.560441
-0.5217,-0.042707,0.968042,0.309278,-0.136583
0.182769,-0.471621,1.447635,0.409474,0.503551
-1.137807,0.114227,1.647099,-1.435279,-0.136583
-0.746081,-0.125475,1.168554,-1.099714,-0.48492
0.878465,-0.153252,-0.37277,-0.770015,2.132012
1.091885,-0.337069,0.109562,1.481886,-0.917701
-0.200363,0.263077,0.652395,0.286727,1.629285
-0.210195,2.168366,-1.388318,-0.81323,-0.354165
-0.577607,0.066487,2.47762,-1.547392,-0.901041
-0.50811,0.015644,0.567937,0.233984,-0.531085
-0.724077,-0.470495,1.252407,1.269064,-0.971146
-0.39987,1.505191,-1.309631,-0.779346,-0.136583
-0.551305,-0.392041,1.763045,0.83473,0.591426
-0.178839,0.917287,-1.35853,-0.737036,-0.350479
-0.284695,1.51559,-1.447123,-0.164606,0.261072
0.73933,-0.038442,-1.112477,-0.375677,-0.229736
-0.560575,-0.965261,1.018981,1.098826,1.573059
0.052516,1.728748,-1.319323,-0.750045,-0.348913
-1.12101,0.039285,1.988453,-1.538101,-0.960649
0.816024,0.161545,-1.077403,-0.334029,-0.276489
0.487388,0.017653,-1.079,-0.625546,-0.242702
1.210944,-0.52729,-0.628288,-0.302027,0.142045
1.676527,0.306329,-1.111858,-0.682546,-0.276028
1.271091,-0.00647,-1.053568,-0.622569,-0.24388
0.178453,0.289021,-1.077018,-0.627123,0.038501
-0.032914,1.017868,-1.278394,-0.15035,-0.462504
0.996151,0.593913,0.649121,-0.799255,-0.341351
-0.808238,-1.11393,-0.32059,0.281321,-1.625863
-0.126628,1.16485,-0.050773,-0.159399,-0.340229
-0.596399,0.015938,2.043206,-1.688448,-0.948127
-0.469173,0.50567,-0.009256,-0.817039,-0.389145
-0.814771,-0.728361,-0.25249,0.188103,3.790847
-0.474009,0.870193,-1.18522,-0.7187,-0.286953
0.071627,1.038806,-0.236065,-0.116003,-0.542612
-0.643939,0.711425,0.064409,0.003431,-0.43927
1.450146,0.747498,0.080694,-0.787758,0.149191
1.439817,-0.105582,-0.5007,-0.206084,-0.251606
-0.819683,-0.858875,0.388928,2.381763,-0.136583
2.639844,-0.083433,-0.263517,-0.012929,0.340256
-0.2034,0.767591,-1.174185,-0.694008,0.099722
1.462909,1.038137,-0.243419,0.073677,0.385998
-0.834447,-0.831449,-0.263586,-1.284092,4.586666
-0.098899,1.835533,0.377853,0.020795,-0.447636
0.015712,1.763105,-1.314913,-0.730985,-0.36298
-0.676742,-0.422873,0.728197,2.152494,-0.136583
-0.823893,-0.962105,-1.37791,2.339493,-1.443236
0.266667,0.79276,-1.185711,-0.659834,0.067642
-0.566406,0.228121,1.67273,-1.302622,-0.136583
1.900578,-1.727498,-0.586735,-0.292539,-0.24373
-0.511087,0.38314,-0.129982,-0.807483,-0.359062
-0.517015,0.950399,-0.16483,-0.110573,-0.360951
-1.163478,0.859723,0.008092,0.113175,-0.497822
0.676889,0.325035,-0.43731,-0.167903,0.111529
-0.796704,-0.91013,-0.150379,2.019204,-0.136583
0.986928,0.720285,-1.147097,-0.295132,0.064494
-0.508254,-0.299082,1.591611,0.724708,0.8092
1.811144,-0.264478,-0.54947,-0.2661,0.210165
-0.624702,0.105744,-0.248314,-0.755475,-0.34284
-0.569922,0.331287,1.318711,-1.177513,-0.136583
0.849923,1.305193,-1.216688,-0.230948,0.898017
-0.472184,-0.550198,-1.890849,-2.074358,-0.959023
-0.599265,0.444099,-0.226406,-0.172656,-0.323216
2.864874,-0.836867,-0.48364,0.080825,0.152061
0.16289,0.164999,-1.098815,-0.626034,-0.232683
-0.734595,-0.598161,0.034619,1.115749,-1.189058
-0.052448,-0.346691,-1.102959,-0.654478,-0.136583
-0.398777,-0.359467,0.919816,-0.924317,-0.424889
0.23724,-0.293618,-1.052512,-0.607473,-0.241205
-0.467589,0.282817,-1.266528,-0.69277,-0.315907
-0.111244,-0.629076,1.618961,-1.337982,0.559195
-0.678351,-0.109788,1.450682,-1.653854,-1.0299
2.027277,-1.765551,-0.948645,-0.360308,-0.23764
2.858213,-0.944126,-0.299544,0.222393,0.396152
2.14056,-0.960505,-0.95018,-0.600628,-0.021491
2.488691,-1.056133,0.724956,-0.834565,-0.359172
-0.182883,0.299738,1.157003,0.329448,-0.534676
-0.824056,-1.127956,-0.390331,0.371302,-0.136583
-0.836991,-1.171899,-0.477351,1.237878,3.040578
-0.359194,0.824826,0.470642,-0.930507,-0.136583
-0.756798,-1.012072,-0.093868,1.576296,-1.268276
0.518411,1.987779,-1.32636,-0.725578,-0.368332
-0.654628,-0.197785,1.245362,-1.057101,-0.541441
0.102598,0.325564,-1.225532,-0.643866,-0.136583
0.541969,0.53058,-1.17322,-0.1874,-0.45061
-0.786055,-0.641559,1.067834,1.001591,-0.136583
-0.498996,0.218732,2.359945,-1.414338,-0.679977
0.854278,0.263994,-0.128683,-0.736229,-0.342654
-0.119055,0.796778,0.214,-0.822972,0.22731
-0.200299,-0.911569,0.011759,1.900213,-1.177132
0.845265,0.955827,-0.204679,0.451442,0.597939
-0.439283,-0.332308,1.456961,-1.168049,-0.80919
-0.463145,2.072309,-1.341855,-0.737025,-0.503875
2.571371,-0.464645,-0.987709,-0.376327,-0.027085
-0.621539,0.245135,-1.314725,-0.195681,-0.320141
-0.644231,-0.035575,1.627994,0.602437,-0.702709
0.585312,-0.124076,-0.390428,-0.034634,-0.822946
2.152264,-1.091559,-0.622579,-0.216684,-0.274937
1.471212,0.793042,-1.173527,-0.626646,-0.136583
0.958374,-0.073539,-0.373866,-0.68684,-0.859366
-0.472508,0.397369,1.959321,-1.19059,-0.664376
0.047659,1.647167,-1.254909,-0.725994,-0.36359
-0.548882,-0.40016,1.718547,0.800833,0.594564
2.730594,-0.623594,-0.982998,-0.373613,-0.041965
1.732971,0.864576,-1.127938,-0.681879,-0.288218
-0.311945,1.233094,-1.385168,-0.738461,-0.349058
-0.696646,0.155928,1.155382,-1.272671,-0.59855
-0.141622,0.289303,0.258935,-1.038801,2.674244
-0.501551,-0.357231,1.688852,-1.323888,-0.651097
-0.582936,0.541989,0.657452,-0.990462,-0.5497
-0.762345,-0.367343,1.970754,-1.339041,-0.136583
-0.52559,0.515645,0.049339,-0.03364,-0.136583
2.443938,-1.109536,-1.827044,0.136895,-0.575966
-0.25892,1.535071,-1.372744,-0.828241,-0.418859
-0.387712,-0.201263,1.487217,0.879073,0.675355
0.108908,0.389367,-0.524099,-0.349142,-0.019464
2.398348,-1.077962,-0.530204,-0.315021,-0.269093
-0.790184,-0.797708,0.72555,1.772723,-1.028348
-0.168119,0.942162,-0.068362,-0.189778,-0.347291
-0.131603,1.864133,0.01508,-0.754001,-0.32882
-0.753484,-0.701102,0.926483,0.871314,-0.136583
-0.158484,2.644762,-1.433735,-0.100736,0.34062
-0.276277,2.341386,-1.379029,0.381275,-0.571744
-0.195657,1.293748,-1.370022,-0.135883,0.120203
3.242524,-0.846411,-0.356845,-0.621817,-0.235039
-0.660279,0.115872,0.22837,-0.916218,0.239201
0.331961,0.95994,-0.069116,1.32291,-0.681705
-0.768917,-0.012756,0.400296,-0.943642,-0.136583
-0.798234,-0.769761,0.790266,2.252101,-0.136583
-0.026277,0.08531,-1.177444,-0.627501,-0.244455
-0.582795,0.657633,-1.241395,-0.704575,-0.136583
2.92155,-1.851945,-0.681282,-0.381956,-0.040643
-0.222265,0.371225,-1.134545,-0.314916,-0.251082
-0.806855,-0.966605,-0.241361,0.977437,2.035333
-0.52647,1.246783,-0.05123,0.175796,-0.878592
-0.771108,-0.824516,-0.063757,2.058198,-1.222584
-0.490104,0.73865,-1.350442,-0.866699,0.372287
-0.791434,-1.027882,0.041886,1.457543,1.731818
-0.696991,0.080422,0.55323,-0.972943,-0.545774
-0.618012,-0.580708,-0.130114,1.561281,2.607672
0.778329,0.364551,0.909389,-0.829233,-0.364861
-0.195232,-0.154074,1.208579,-1.135328,0.587066
0.58155,1.767241,-1.343262,-0.717909,-0.35454
0.172908,1.681148,-1.27249,-0.924282,1.274958
-0.663103,-0.284888,1.344321,-1.119831,-0.591382
0.564269,1.376175,0.039927,0.306902,-0.472825
-0.370004,2.390713,-1.420935,-0.108983,0.514131
-1.598739,-0.093585,-1.580981,-0.870116,-0.393835
-0.647394,-0.405901,1.986065,-1.363245,-0.722854
-0.140071,1.130152,1.041197,-1.105878,-0.502134
-0.69061,0.654978,-1.237842,-0.090116,-0.34264
-0.611494,-0.080848,1.94657,-1.404516,-0.709877
-0.690435,-0.651727,-0.049126,1.684628,-0.136583
-0.353266,0.814826,0.474327,-0.934306,-0.441997
0.019343,0.985708,-0.265493,-0.136571,-0.496391
-0.600487,0.513436,0.283583,0.063565,-0.554557
-0.635215,0.587027,0.0562,-0.08375,0.14486
-0.574846,-0.160466,2.232761,-1.502771,-0.772531
0.400271,0.765864,-0.131923,-0.765547,-0.486664
-0.688535,0.142239,0.575674,0.171654,-0.517559
2.44678,-0.954764,-0.939453,-0.399754,-0.222564
-0.574379,1.023038,-1.40684,-0.05711,-0.136583
1.249757,0.325,-1.235985,-0.266739,-0.356106
-0.232196,0.711942,0.588965,0.876549,1.589444
-0.504975,1.454842,-0.087036,0.167482,-0.842202
-0.773232,-0.570992,1.113283,0.850298,0.824844
0.181036,-0.22065,-1.035606,-0.599172,-0.237737
1.361795,-0.338782,-0.627249,-0.323173,0.085624
-0.486714,1.248874,-1.20162,-0.706831,-0.298263
-0.799985,-0.966259,-0.285492,0.706434,1.393684
-0.504,0.27948,0.484484,0.118225,0.30389
-0.38055,0.614816,0.513206,0.062296,-0.470671
2.608111,-1.847595,-0.938287,-0.402705,-0.224582
-0.659601,0.726148,-1.271532,-0.171211,-0.320183
1.482531,-0.09449,-0.482534,-0.196966,-0.253293
1.587186,-0.319645,-1.003869,-0.331729,0.047294
-0.686571,-0.947917,-0.261074,1.343951,1.681038
-0.811835,-0.805301,0.679161,2.249691,-0.136583
-0.876945,-1.145098,-0.444762,-1.221828,3.574489
-1.164415,-0.716902,0.784852,-1.545976,-0.850127
-0.477867,-0.550773,0.516577,1.692776,-1.03491
-0.195856,0.898205,0.444254,-0.93227,-0.450023
1.421022,-0.038195,-0.277818,-0.060947,-0.37093
-0.723483,0.114603,0.731969,-1.117186,-0.451429
-0.355206,2.092919,-1.571181,-0.863331,-0.454252
2.699315,-0.025317,-1.051761,0.055156,-0.393851
-0.784183,-0.597587,1.095972,0.837191,-1.165199
-0.617183,-0.500951,1.080801,0.547372,0.713432
-0.703562,-0.788785,-0.175785,0.352929,-0.136583
0.550796,-0.252928,-1.219371,-0.33253,-0.136583
-0.805998,-0.944512,0.429655,2.399967,-0.136583
-0.768357,-0.159844,0.661331,-1.076739,-0.445779
0.156014,-0.608913,1.221773,0.699691,-0.78351
-0.17646,2.110955,-1.374488,-0.784838,-0.358863
-1.08629,0.015609,1.52575,-1.309527,-0.761662
2.383442,-0.839286,-0.416997,0.703529,-0.58104
-0.834854,-0.779065,-0.177121,0.556809,1.253164
-0.652698,0.141758,1.21074,0.502427,-0.136583
-0.668156,-0.910332,1.324644,0.603426,0.920011
-1.319029,-2.329375,-1.326269,-0.705469,-0.311262
-0.032537,0.142463,-1.083358,-0.651189,-0.136583
-0.146498,2.168107,-1.2446,-0.120657,1.218188
0.426705,2.385719,-1.443337,0.148403,-0.618744
1.559331,-0.442203,-0.964809,-0.360297,0.054215
1.576658,0.045007,-0.396296,-0.328345,-0.31183
-0.326425,1.590003,0.215022,0.140986,-0.470881
-0.699461,-0.216456,2.066114,-1.690524,-0.136583
1.125574,0.303709,-0.400169,-0.271959,-0.353859
-0.224275,1.273832,-1.311489,-0.766865,-0.344916
-0.205759,1.817168,0.452002,0.302594,-0.518143
3.087377,-0.806858,-0.367102,-0.64754,-0.243671
2.604652,-0.927445,0.433275,-0.851458,-0.318471
2.517186,-0.854898,-0.970972,-0.617612,-0.238006
2.243294,-1.7422,-0.641499,-0.378261,-0.010182
1.466403,-0.19272,-0.982551,-0.383085,0.009561
-0.679286,-0.242,1.642993,-1.318637,-0.663296
1.647589,-0.643587,-0.399418,-0.77104,0.624299
-0.561002,0.775804,-0.201345,-0.157002,0.06016
-0.062588,1.828177,-1.393999,0.517559,-0.629775
0.148822,-0.170325,-0.466162,-0.627772,-0.010989
-0.44491,1.928077,-1.450477,0.967833,-0.804901
-0.839665,-1.031758,-0.524355,-1.089312,-0.136583
-0.680573,-0.094678,1.915255,-1.410843,1.920032
0.336945,-0.090553,-0.448375,-0.614681,-0.002504
-0.246259,1.488576,0.921945,-1.087345,-0.493408
0.058474,0.913809,-1.327738,-0.722146,-0.316298
-0.786352,-0.436179,0.834051,1.565625,-1.181147
-0.063977,1.771037,-1.311017,-0.775105,-0.365914
-0.825637,-1.103894,-0.271001,1.775233,-0.136583
-0.673849,0.695539,-0.114647,-0.141563,-0.328464
0.084955,0.322803,-1.136161,-0.649363,-0.257086
0.497461,-0.283925,-0.448615,-0.23927,0.091199
2.817711,-0.715195,-0.976997,-0.584742,-0.036446
-0.584464,0.069412,1.330349,-1.274193,0.68337
-0.682922,-0.468241,1.864273,-1.391681,0.813281
-0.162994,0.909943,0.277553,0.958178,-0.887613
-0.622641,0.806155,1.188113,0.263806,-0.136583
-0.387643,1.276088,0.803114,0.345245,-0.136583
-0.179766,2.012043,-1.299398,-0.178441,-0.354469
-0.773546,-0.875452,-0.29734,-1.284885,-0.136583
-0.515349,0.833756,-0.116269,-0.845439,-0.4762
-0.654524,-0.801161,-0.136697,1.072938,1.904883
2.472888,-0.796173,-0.967704,-0.38931,-0.031698
2.400549,-1.088679,-0.614341,-0.395712,0.050337
2.842876,-0.973097,-0.611981,-0.344678,0.548045
-0.17986,2.012877,-1.299252,-0.178665,-0.35494
0.182946,-0.569078,-1.023464,-0.614281,0.056277
3.047655,-1.041841,-0.946337,-0.582547,-0.017336
2.881922,-0.968089,-0.959301,-0.388643,-0.22854
-0.484102,0.039109,1.504592,-1.356525,-0.136583
-0.33621,1.192427,-1.410741,-0.734288,0.086823
0.89287,1.172029,-1.207123,-0.254603,-0.525215
-0.679617,-0.344157,1.37099,-1.302144,-0.597911
0.872689,0.122217,-0.379252,-0.304258,-0.136583
-0.595304,0.214032,1.213182,-1.244598,-0.136583
-0.491892,1.953492,-1.515105,0.155873,-0.136583
-0.768859,-1.03492,-0.329043,-1.255289,2.980608
2.010566,-1.107363,-0.938076,-0.391564,-0.028812
0.813334,-0.08509,-0.346488,-0.189641,-0.449089
-0.67903,-1.040879,-0.377541,1.259347,3.413202
-0.643542,-0.510242,1.858244,-1.161815,-0.691116
-0.465029,2.158214,-1.478803,0.02224,-0.537911
0.401855,0.968611,-1.279225,0.340127,-0.597249
-0.660011,1.774632,-1.529477,-0.08479,0.234921
-0.263086,1.379018,-1.335191,-0.186736,0.235428
-0.740921,-0.14478,1.022169,-1.149285,-0.136583
1.170152,-0.777789,-0.639945,-0.354091,0.073363
1.848071,-1.738432,-0.592977,-0.252,-0.252345
-0.569083,-0.059004,2.02314,-1.417147,-0.136583
1.292157,-0.506779,-0.634214,-0.29549,0.13932
-1.288638,-2.029894,-2.144799,-1.978869,1.138463
1.140398,0.696233,-1.123327,-0.655862,0.14663
0.529858,0.582515,-1.101171,-0.640287,0.042909
-0.285943,1.522969,0.818955,0.067425,-0.467029
2.51757,-1.088038,-0.655214,-0.59185,-0.039552
-0.798119,-1.086975,-0.363615,0.992439,-0.136583
0.948452,-0.129822,-0.346252,-0.888451,2.076611
2.807091,-1.007499,-0.338828,0.399301,-0.642152
1.00011,0.009005,-0.262574,-0.006323,-0.494784
-0.780987,0.259858,0.95259,0.445388,-0.136583
-0.746419,-0.57791,1.099851,1.091167,-0.136583
-0.057515,0.408567,-0.364759,-0.271342,-0.27443
-0.232063,0.701097,-1.147185,-0.198513,0.317112
-0.465086,-1.087439,-0.023405,0.968008,1.69848
-0.203826,-0.200663,1.17319,-1.140365,0.620656
-0.555974,1.078052,-1.192741,-0.131213,-0.347871
-0.3514,0.954734,0.634144,-1.031562,-0.136583
-0.661381,-0.280071,1.447311,-1.339764,-0.564032
-0.671797,-0.826862,1.212901,1.495357,-1.130134
0.386751,0.280902,-1.08328,-0.630883,0.012896
0.012736,0.838561,-1.323611,-0.732675,-0.136583
0.593021,0.817752,-1.355203,-0.249871,0.309018
-0.225536,1.235632,-1.391293,-0.7607,-0.311997
-0.10527,0.935288,-1.296977,-0.72987,0.149436
-0.827814,-1.0346,-0.363563,0.923704,2.116689
1.726799,-0.752338,-0.926433,-0.392453,-0.045444
2.538532,-0.923361,-0.960818,-0.590373,-0.220706
-0.356886,0.934172,-1.233334,0.092754,2.381533
0.120274,1.571238,-1.44734,-0.820262,-0.419946
2.840908,-0.715664,-0.63629,-0.359729,-0.25117
-0.141123,0.72428,-1.206134,-0.282853,-0.27779
0.837905,-0.819059,-0.922682,-0.394839,-0.013578
-0.299741,2.093154,-1.518684,-0.833384,-0.462863
-0.542707,1.818672,-1.410431,-0.120249,-0.37944
-0.694112,-1.015115,-0.395594,1.015539,2.270783
0.692959,-0.785139,-0.656799,-0.323532,-0.492765
1.348356,0.137974,-1.153633,-0.203837,-0.30129
0.82541,-0.844252,-0.633463,-0.313967,-0.014197
-0.769119,-0.92072,-0.320794,0.476407,-0.136583
-0.395177,-0.254303,1.241504,-1.055478,-0.519811
0.416306,1.169867,-1.197451,-0.216874,0.134896
-0.301688,0.097107,1.246842,-1.114302,-0.495249
2.299178,-1.143646,0.560546,-0.895183,0.378712
-0.778742,-0.980919,-0.02475,1.807762,-0.136583
-0.772159,-0.145003,0.838762,-1.06364,-0.50836
-0.698063,0.038392,2.049052,-1.302561,-0.856803
1.996057,-1.165219,-0.682247,-0.299789,-0.248454
-1.210201,2.164418,-1.517923,-0.893144,-0.423351
-0.092404,1.247488,-1.17332,-0.23884,0.124402
-0.517514,0.631995,-0.060807,0.002752,-0.136583
-0.785084,-1.019048,-0.311302,2.247619,-1.719613
-0.162784,1.437851,-1.442283,-0.774702,-0.336367
-0.739401,-0.065091,1.830938,-1.36782,-0.803501
-0.793679,-0.749584,0.653238,2.303537,-0.136583
-0.08122,1.514685,-0.239293,1.19788,-0.71217
-0.736594,0.178394,0.39405,0.314114,-0.136583
-0.371426,-0.889937,0.724999,1.996631,-1.394735
-0.341453,1.438462,0.707526,0.280446,-0.136583
-0.852525,-0.791577,-1.550244,2.487522,-0.136583
0.730002,1.896598,-1.389154,-0.718992,-0.335642
